Date: Day.Month.Year;Power Generation [kWh];Tavg;Tmin;Tmax;Hum;VPD;Prec;Pbin;Wspd;Wmax;Wdir;Cld;Sol;Sun;Pres;Vis;Soil
20.09.25;18,30000;19,97500;13,10000;27,10000;77,83333;0,64267;0,00000;1,00000;2,80417;5,00000;182,42907;6,04167;1223,00000;6,10000;1011,02083;33192,91667;18,20000
21.09.25;13,00000;16,30833;10,30000;20,30000;81,66667;0,37160;0,60000;1,00000;5,04167;10,40000;228,71819;7,54167;736,00000;1,60000;1009,12917;32420,41667;16,40000
22.09.25;21,20000;10,27083;6,30000;14,80000;81,37500;0,28533;0,10000;1,00000;2,37917;6,30000;311,60419;3,91667;1268,00000;9,10000;1019,17500;29871,25000;12,50000
23.09.25;25,50000;10,72917;6,00000;16,30000;77,62500;0,34776;0,00000;0,00000;1,92083;3,60000;342,56516;1,70833;1313,00000;9,10000;1023,63750;49762,91667;12,20000
24.09.25;30,80000;10,80000;4,20000;16,80000;74,62500;0,41256;0,00000;0,00000;3,92917;7,60000;50,96729;0,58333;1560,00000;11,10000;1027,38333;56738,75000;11,60000
25.09.25;28,50000;11,94167;7,50000;16,50000;64,58333;0,54502;0,00000;0,00000;5,49583;9,00000;68,80850;2,83333;1462,00000;9,70000;1026,52917;69031,66667;12,60000
26.09.25;20,60000;12,85000;9,90000;15,40000;60,33333;0,60902;0,00000;1,00000;5,58333;8,20000;80,82900;7,41667;967,00000;4,50000;1024,89583;65487,50000;13,80000
27.09.25;8,60000;14,50417;11,80000;18,00000;64,79167;0,58683;0,00000;1,00000;3,74167;5,30000;86,63640;7,62500;612,00000;1,30000;1022,46250;58006,66667;15,00000
28.09.25;25,10000;13,12083;7,20000;18,90000;70,41667;0,51686;0,00000;0,00000;2,62500;4,40000;72,64162;3,41667;1364,00000;10,90000;1022,40000;52934,16667;15,60000
29.09.25;23,50000;11,60000;6,30000;17,00000;75,91667;0,39343;0,00000;0,00000;2,92500;5,80000;84,57049;0,66667;1241,00000;9,50000;1021,90417;56012,91667;13,20000
30.09.25;22,80000;11,54583;7,30000;16,90000;70,66667;0,44797;0,00000;0,00000;2,81667;4,50000;89,30527;3,62500;1139,00000;6,60000;1025,14583;55193,33333;13,40000
01.10.25;12,10000;8,64167;1,80000;14,00000;74,41667;0,33985;0,00000;0,00000;2,50417;4,20000;96,98924;2,25000;1067,00000;7,60000;1030,57917;44335,41667;11,40000
02.10.25;26,30000;8,83750;2,90000;15,00000;76,04167;0,33788;0,00000;0,00000;2,70417;5,00000;108,66149;0,41667;1288,00000;10,40000;1028,29167;29305,83333;11,20000
03.10.25;13,40000;10,40833;3,40000;16,10000;62,75000;0,55771;0,00000;1,00000;5,20833;7,70000;141,24583;4,33333;1119,00000;7,30000;1018,65000;42981,66667;11,30000
04.10.25;4,20000;10,10833;8,50000;12,20000;89,62500;0,12751;51,50000;1,00000;6,82500;10,00000;201,42879;7,08333;237,00000;0,60000;994,06250;20390,41667;10,60000
05.10.25;6,40000;11,27083;10,20000;12,70000;86,50000;0,18179;10,60000;1,00000;6,80833;7,90000;241,90390;7,75000;579,00000;0,90000;1000,43333;24058,33333;11,40000
06.10.25;7,80000;13,09583;10,40000;15,40000;83,91667;0,24347;0,60000;1,00000;4,56250;7,10000;283,85916;7,20833;574,00000;1,40000;1014,61250;29298,33333;12,60000
07.10.25;2,50000;14,32917;12,80000;16,00000;95,45833;0,07559;0,60000;1,00000;2,90833;4,10000;231,39020;7,91667;258,00000;0,00000;1020,44167;11239,16667;14,20000
08.10.25;5,40000;13,71250;12,00000;15,70000;90,54167;0,15663;0,40000;1,00000;2,78750;4,10000;262,33421;7,87500;422,00000;0,60000;1018,46667;28694,58333;14,20000
09.10.25;5,00000;12,81250;11,30000;14,60000;87,83333;0,18714;0,20000;1,00000;3,61667;5,20000;258,33810;7,58333;523,00000;2,00000;1020,56250;31136,25000;13,20000
10.10.25;4,80000;13,65833;10,90000;15,40000;85,41667;0,23351;0,00000;1,00000;4,46250;6,40000;277,13248;7,66667;392,00000;0,00000;1025,91667;25697,08333;13,00000
11.10.25;6,70000;13,97500;12,60000;15,70000;80,83333;0,31140;0,00000;1,00000;4,43750;7,10000;286,26267;7,87500;480,00000;0,30000;1028,55417;42072,08333;13,60000
12.10.25;8,30000;13,40000;9,20000;16,20000;86,83333;0,20954;0,00000;1,00000;3,61667;5,70000;285,84948;7,79167;484,00000;1,30000;1025,50417;42740,41667;13,50000
13.10.25;13,90000;11,15000;8,30000;15,10000;90,41667;0,15056;0,00000;0,00000;1,55833;2,90000;306,24563;6,70833;1037,00000;7,60000;1025,40833;23102,50000;13,20000
14.10.25;4,70000;12,11250;9,90000;13,10000;90,87500;0,13048;0,60000;1,00000;2,99167;4,70000;315,83564;7,66667;420,00000;0,50000;1022,58750;43180,00000;12,90000
15.10.25;4,50000;11,69167;9,40000;13,60000;90,33333;0,13702;0,20000;1,00000;2,49583;4,00000;270,59769;7,37500;333,00000;0,00000;1022,96250;45442,50000;12,40000
16.10.25;7,20000;12,22500;10,10000;14,90000;86,58333;0,19992;0,00000;1,00000;3,72500;5,60000;277,25437;7,37500;461,00000;0,90000;1019,34583;36425,83333;12,40000
17.10.25;9,70000;9,74583;4,50000;12,60000;79,00000;0,26685;0,00000;1,00000;3,81250;6,90000;294,14482;6,16667;512,00000;0,80000;1019,65417;44392,08333;10,40000
18.10.25;11,40000;5,04167;0,40000;10,90000;82,62500;0,19062;0,00000;0,00000;1,37917;2,50000;358,87885;2,79167;877,00000;7,50000;1026,07500;47932,91667;7,50000
19.10.25;25,20000;5,98333;1,60000;11,10000;72,16667;0,29192;0,00000;0,00000;4,28750;7,10000;121,68520;4,50000;862,00000;8,30000;1016,02083;60465,00000;5,90000
20.10.25;3,30000;7,83333;2,90000;11,70000;81,58333;0,19891;1,10000;1,00000;4,81250;6,90000;130,00000;7,75000;261,00000;0,10000;1000,65417;45245,41667;7,00000
21.10.25;3,70000;12,35417;9,80000;14,60000;88,58333;0,17121;3,10000;1,00000;5,85833;7,20000;175,68284;7,54167;397,00000;2,30000;992,50417;40896,25000;11,10000
22.10.25;4,90000;11,44167;8,40000;14,00000;91,12500;0,12559;1,80000;1,00000;3,06667;5,20000;180,26342;7,12500;304,00000;0,80000;995,53750;34553,75000;11,10000
23.10.25;5,80000;11,96250;7,90000;15,40000;88,70833;0,17094;1,80000;1,00000;5,03750;7,40000;135,29161;7,50000;269,00000;1,60000;982,80417;36492,08333;10,80000
24.10.25;2,40000;10,06250;8,10000;11,40000;76,75000;0,28805;0,20000;1,00000;8,99583;10,90000;221,67257;6,54167;287,00000;0,10000;989,35417;42692,08333;9,20000
25.10.25;2,20000;8,96667;7,30000;10,20000;86,00000;0,15896;3,50000;1,00000;7,32500;9,00000;216,11448;6,37500;184,00000;0,00000;990,57083;36414,58333;8,20000
26.10.25;2,40000;7,52083;4,90000;10,50000;88,79167;0,11536;16,40000;1,00000;7,78750;10,00000;240,30148;6,41667;214,00000;0,00000;990,49167;28609,16667;7,30000
27.10.25;11,10000;7,97500;6,10000;10,20000;89,62500;0,11389;10,50000;1,00000;5,40000;7,20000;245,62286;6,50000;403,00000;2,60000;990,80417;38934,58333;8,30000
28.10.25;4,00000;8,62083;6,40000;11,40000;88,54167;0,13286;8,40000;1,00000;5,79583;7,70000;239,93185;6,58333;235,00000;0,50000;998,10417;29445,00000;8,00000
29.10.25;3,90000;10,33750;7,10000;12,90000;83,79167;0,21225;0,00000;1,00000;4,93333;6,30000;198,62577;7,62500;280,00000;0,00000;1000,96250;42037,91667;9,00000
30.10.25;8,50000;10,15833;8,70000;12,10000;83,62500;0,20829;7,60000;1,00000;5,25417;8,60000;239,68877;6,66667;558,00000;3,70000;1000,72917;39345,83333;9,70000
31.10.25;7,00000;7,59167;4,20000;11,00000;86,54167;0,15558;0,00000;0,00000;2,89583;4,70000;150,21389;7,16667;428,00000;0,70000;1011,35833;41180,83333;7,10000
01.11.25;1,70000;10,04167;5,90000;13,70000;92,25000;0,10026;5,00000;1,00000;3,73750;5,40000;166,36760;5,95833;428,00000;0,70000;1006,89583;39746,66667;8,40000
02.11.25;6,10000;9,82500;5,70000;12,40000;90,00000;0,12920;0,00000;0,00000;3,46250;5,40000;195,02364;6,54167;428,00000;0,70000;1007,82083;30730,83333;9,20000
03.11.25;10,90000;9,81667;7,60000;11,50000;86,12500;0,17307;0,90000;1,00000;5,32083;7,50000;216,67487;6,79167;428,00000;0,70000;1012,95000;37007,50000;8,70000
